Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSinkConnector,start,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSinkConnector,stop,2,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSinkConnector,config,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSinkConnector,validate,6,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSinkConnector,version,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,version,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,41,6,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,taskClass,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,taskConfigs,26,3,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,stop,27,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,config,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,exactlyOnceSupport,5,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,setupTest,8,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldCreateConverterForJdbcTypes,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldCreateConverterForUuidType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,assertColumnConverter,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDataTypes,15,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildInsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpdateStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,3,1,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpsertStatementForCastTypes,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsertWithEmptyNonKeyColumns,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayUnsupported,2,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfStructsUnsupported,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfArraysUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfMapsUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldMapUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MockDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MockDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MockDatabaseDialect,MockDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildUpsertStatement,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColOneVarcharPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert1,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert2,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildCreateTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatementWithIfExistsClause,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatementWithIfExistsClauseAndSchemaNameInTableId,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert1,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert2,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,20,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,upsertOnlyKeyCols,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,insert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,update,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,quoteIdentifiers,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,setup,27,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,teardown,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,createDialect,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,sourceConfigWithUrl,13,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,sinkConfigWithUrl,6,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertDecimalMapping,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertDateMapping,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertTimeMapping,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertTimestampMapping,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertPrimitiveMapping,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,11,3,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertMapping,4,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,propertiesFromPairs,10,2,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertStatements,6,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,tableId,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,columns,7,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyDataTypeMapping,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColNoPk,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColOnePk,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateThreeColTwoPk,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddOneCol,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddTwoCols,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,19,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldNull,7,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldStructUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldArrayUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldMapUnsupported,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertSanitizedUrl,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,assertQueryEquals,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyBindField,5,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,readQueryResourceForThisTest,12,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,readQueryResourceLinesForThisTest,12,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,getQueryResourceDelimitedSuffix,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,setup,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,cleanup,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,createDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,newDialectFor,17,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesEmpty,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesSingle,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testFindTablesWithKnownTableType,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testNotFindTablesWithUnknownTableType,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesMany,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testGetTablesNarrowedToSchemas,33,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,assertTableNames,8,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeTableOnEmptyDb,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeTable,21,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,testDescribeColumns,38,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildCreateQueryStatement,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildAlterTableStatement,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldBuildUpsertStatement,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,17,1,0
