Project Name,Package Name,Type Name,Method Name,Code Smell
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,insert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,update,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,setup,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,setup,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,propertiesFromPairs,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColNoPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateOneColOnePk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyCreateThreeColTwoPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddOneCol,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddTwoCols,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,verifyAlterAddTwoCols,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldPrimitiveValues,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldNull,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldStructUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldArrayUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,bindFieldMapUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,BaseDialectTest,getQueryResourceDelimitedSuffix,Long Identifier
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInHosts,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,formatColumnValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldLoadAllBuiltInDialects,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrl,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrlMissingJdbcPrefix,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,testGettingCurrentTimeOnDB,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,data,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,data,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,data,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,propertiesFromPairs,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,testValueConversionOnNumeric,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,testValueConversionOnNumeric,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,insert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,update,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,insert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,update,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeColumns,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,statementBinder,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,getSqlType,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,getSqlType,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,isConnectionValid,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,createJdbcDriverInfo,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,parseTableIdentifier,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,parseTableIdentifier,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,parseTableIdentifier,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableIds,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableIds,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableExists,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumn,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumn,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,primaryKeyColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,primaryKeyColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,primaryKeyColumns,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeTable,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnDefinition,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnDefinition,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Long Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,createColumnConverter,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Long Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildMultiInsertStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildMultiInsertStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildMultiInsertStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,statementBinder,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindPrimitive,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindPrimitive,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindLogical,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindLogical,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindLogical,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindLogical,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,formatColumnValue,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,formatColumnValue,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,formatColumnValue,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,formatColumnValue,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,getSqlType,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,Provider,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,getSqlType,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,getSqlType,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,buildUpsertQueryStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,buildUpsertQueryStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,columnDefinition,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,columnDefinition,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,columnDefinition,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,sanitizedUrl,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,getSqlType,Complex Method
